Image,BoundingBoxes,Labels
maksssksksss774.png,"[{""height"":40,""label"":""Face"",""left"":66,""top"":32,""width"":38},{""height"":58,""label"":""Face"",""left"":122,""top"":80,""width"":51},{""height"":56,""label"":""Face"",""left"":257,""top"":30,""width"":44}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss775.png,"[{""height"":42,""label"":""Face"",""left"":77,""top"":66,""width"":53},{""height"":46,""label"":""Face"",""left"":277,""top"":53,""width"":52}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss776.png,"[{""height"":26,""label"":""Face"",""left"":15,""top"":79,""width"":27},{""height"":39,""label"":""Face"",""left"":288,""top"":88,""width"":29}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss777.png,"[{""height"":55,""label"":""Face"",""left"":49,""top"":146,""width"":53},{""height"":40,""label"":""Face"",""left"":26,""top"":82,""width"":44},{""height"":30,""label"":""Face"",""left"":73,""top"":48,""width"":29},{""height"":32,""label"":""Face"",""left"":137,""top"":42,""width"":26},{""height"":34,""label"":""Face"",""left"":187,""top"":52,""width"":33},{""height"":23,""label"":""Face"",""left"":226,""top"":47,""width"":22},{""height"":36,""label"":""Face"",""left"":285,""top"":35,""width"":37},{""height"":40,""label"":""Face"",""left"":363,""top"":32,""width"":34}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss778.png,"[{""height"":38,""label"":""Face"",""left"":57,""top"":21,""width"":31},{""height"":39,""label"":""Face"",""left"":84,""top"":108,""width"":39},{""height"":28,""label"":""Face"",""left"":176,""top"":53,""width"":26},{""height"":34,""label"":""Face"",""left"":223,""top"":36,""width"":29},{""height"":59,""label"":""Face"",""left"":315,""top"":87,""width"":64}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss779.png,"[{""height"":39,""label"":""Face"",""left"":23,""top"":43,""width"":36},{""height"":41,""label"":""Face"",""left"":77,""top"":20,""width"":35},{""height"":30,""label"":""Face"",""left"":139,""top"":41,""width"":24},{""height"":27,""label"":""Face"",""left"":189,""top"":71,""width"":23},{""height"":20,""label"":""Face"",""left"":323,""top"":77,""width"":12}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss78.png,"[{""height"":105,""label"":""Face"",""left"":108,""top"":231,""width"":78}]","[""Wearing Mask Correctly""]"
maksssksksss780.png,"[{""height"":17,""label"":""Face"",""left"":344,""top"":67,""width"":21},{""height"":51,""label"":""Face"",""left"":231,""top"":128,""width"":70},{""height"":70,""label"":""Face"",""left"":95,""top"":60,""width"":56},{""height"":33,""label"":""Face"",""left"":176,""top"":77,""width"":48},{""height"":23,""label"":""Face"",""left"":158,""top"":61,""width"":18},{""height"":9,""label"":""Face"",""left"":250,""top"":46,""width"":9},{""height"":7,""label"":""Face"",""left"":339,""top"":45,""width"":8},{""height"":10,""label"":""Face"",""left"":370,""top"":49,""width"":11}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss781.png,"[{""height"":134,""label"":""Face"",""left"":78,""top"":199,""width"":113}]","[""Wearing Mask Correctly""]"
maksssksksss782.png,"[{""height"":29,""label"":""Face"",""left"":202,""top"":145,""width"":26},{""height"":41,""label"":""Face"",""left"":289,""top"":86,""width"":38}]","[""Wearing Mask Incorrectly"", ""Wearing Mask Correctly""]"
maksssksksss783.png,"[{""height"":17,""label"":""Face"",""left"":136,""top"":59,""width"":17},{""height"":16,""label"":""Face"",""left"":194,""top"":132,""width"":16},{""height"":14,""label"":""Face"",""left"":243,""top"":136,""width"":15},{""height"":22,""label"":""Face"",""left"":241,""top"":32,""width"":20},{""height"":29,""label"":""Face"",""left"":330,""top"":23,""width"":23}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss784.png,"[{""height"":23,""label"":""Face"",""left"":17,""top"":59,""width"":22},{""height"":33,""label"":""Face"",""left"":43,""top"":59,""width"":28},{""height"":30,""label"":""Face"",""left"":91,""top"":78,""width"":29},{""height"":34,""label"":""Face"",""left"":110,""top"":43,""width"":31},{""height"":30,""label"":""Face"",""left"":138,""top"":82,""width"":31},{""height"":33,""label"":""Face"",""left"":175,""top"":55,""width"":29},{""height"":35,""label"":""Face"",""left"":235,""top"":36,""width"":32},{""height"":32,""label"":""Face"",""left"":276,""top"":67,""width"":30},{""height"":36,""label"":""Face"",""left"":317,""top"":69,""width"":26}]","[""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss785.png,"[{""height"":74,""label"":""Face"",""left"":159,""top"":90,""width"":58}]","[""Not Wearing Mask""]"
maksssksksss786.png,"[{""height"":25,""label"":""Face"",""left"":38,""top"":222,""width"":29},{""height"":20,""label"":""Face"",""left"":91,""top"":250,""width"":40},{""height"":36,""label"":""Face"",""left"":177,""top"":71,""width"":44},{""height"":58,""label"":""Face"",""left"":244,""top"":64,""width"":53}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Incorrectly""]"
maksssksksss787.png,"[{""height"":50,""label"":""Face"",""left"":59,""top"":50,""width"":52},{""height"":61,""label"":""Face"",""left"":23,""top"":118,""width"":53},{""height"":55,""label"":""Face"",""left"":92,""top"":109,""width"":44},{""height"":59,""label"":""Face"",""left"":147,""top"":111,""width"":55},{""height"":37,""label"":""Face"",""left"":188,""top"":60,""width"":45},{""height"":48,""label"":""Face"",""left"":247,""top"":84,""width"":38},{""height"":63,""label"":""Face"",""left"":292,""top"":99,""width"":60},{""height"":60,""label"":""Face"",""left"":360,""top"":79,""width"":41}]","[""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss788.png,"[{""height"":36,""label"":""Face"",""left"":14,""top"":95,""width"":31},{""height"":33,""label"":""Face"",""left"":116,""top"":93,""width"":31},{""height"":32,""label"":""Face"",""left"":210,""top"":105,""width"":31},{""height"":31,""label"":""Face"",""left"":307,""top"":92,""width"":25},{""height"":34,""label"":""Face"",""left"":388,""top"":87,""width"":30}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss789.png,"[{""height"":30,""label"":""Face"",""left"":32,""top"":24,""width"":27},{""height"":13,""label"":""Face"",""left"":161,""top"":40,""width"":18},{""height"":17,""label"":""Face"",""left"":272,""top"":53,""width"":16},{""height"":18,""label"":""Face"",""left"":290,""top"":40,""width"":14}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss79.png,"[{""height"":27,""label"":""Face"",""left"":60,""top"":121,""width"":27},{""height"":29,""label"":""Face"",""left"":183,""top"":117,""width"":25},{""height"":18,""label"":""Face"",""left"":239,""top"":165,""width"":17},{""height"":20,""label"":""Face"",""left"":282,""top"":149,""width"":18},{""height"":28,""label"":""Face"",""left"":330,""top"":100,""width"":26}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss790.png,"[{""height"":129,""label"":""Face"",""left"":124,""top"":159,""width"":102}]","[""Wearing Mask Correctly""]"
maksssksksss791.png,"[{""height"":143,""label"":""Face"",""left"":124,""top"":121,""width"":89}]","[""Wearing Mask Correctly""]"
maksssksksss792.png,"[{""height"":54,""label"":""Face"",""left"":153,""top"":53,""width"":43},{""height"":45,""label"":""Face"",""left"":196,""top"":36,""width"":43},{""height"":51,""label"":""Face"",""left"":16,""top"":148,""width"":26},{""height"":46,""label"":""Face"",""left"":26,""top"":43,""width"":34},{""height"":39,""label"":""Face"",""left"":324,""top"":73,""width"":29},{""height"":42,""label"":""Face"",""left"":354,""top"":66,""width"":46}]","[""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Not Wearing Mask"", ""Not Wearing Mask""]"
maksssksksss793.png,"[{""height"":128,""label"":""Face"",""left"":134,""top"":147,""width"":107}]","[""Wearing Mask Correctly""]"
maksssksksss794.png,"[{""height"":84,""label"":""Face"",""left"":65,""top"":179,""width"":72},{""height"":87,""label"":""Face"",""left"":254,""top"":189,""width"":78}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss795.png,"[{""height"":22,""label"":""Face"",""left"":8,""top"":1,""width"":23},{""height"":28,""label"":""Face"",""left"":9,""top"":91,""width"":22},{""height"":24,""label"":""Face"",""left"":86,""top"":68,""width"":24},{""height"":27,""label"":""Face"",""left"":101,""top"":7,""width"":25},{""height"":26,""label"":""Face"",""left"":15,""top"":129,""width"":20},{""height"":39,""label"":""Face"",""left"":1,""top"":245,""width"":17},{""height"":35,""label"":""Face"",""left"":25,""top"":218,""width"":28},{""height"":33,""label"":""Face"",""left"":47,""top"":198,""width"":22},{""height"":28,""label"":""Face"",""left"":89,""top"":133,""width"":22},{""height"":23,""label"":""Face"",""left"":185,""top"":30,""width"":25},{""height"":28,""label"":""Face"",""left"":181,""top"":67,""width"":27},{""height"":28,""label"":""Face"",""left"":189,""top"":113,""width"":25},{""height"":33,""label"":""Face"",""left"":133,""top"":261,""width"":28},{""height"":28,""label"":""Face"",""left"":195,""top"":211,""width"":29},{""height"":33,""label"":""Face"",""left"":216,""top"":231,""width"":30},{""height"":26,""label"":""Face"",""left"":254,""top"":133,""width"":22},{""height"":27,""label"":""Face"",""left"":261,""top"":66,""width"":25},{""height"":30,""label"":""Face"",""left"":299,""top"":63,""width"":24},{""height"":22,""label"":""Face"",""left"":334,""top"":14,""width"":18},{""height"":25,""label"":""Face"",""left"":362,""top"":90,""width"":27},{""height"":26,""label"":""Face"",""left"":375,""top"":179,""width"":25}]","[""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Incorrectly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss796.png,"[{""height"":23,""label"":""Face"",""left"":6,""top"":74,""width"":24},{""height"":23,""label"":""Face"",""left"":8,""top"":113,""width"":26},{""height"":41,""label"":""Face"",""left"":46,""top"":80,""width"":34},{""height"":22,""label"":""Face"",""left"":90,""top"":95,""width"":20},{""height"":32,""label"":""Face"",""left"":189,""top"":33,""width"":29},{""height"":45,""label"":""Face"",""left"":310,""top"":65,""width"":42},{""height"":22,""label"":""Face"",""left"":355,""top"":110,""width"":19},{""height"":17,""label"":""Face"",""left"":272,""top"":112,""width"":21},{""height"":15,""label"":""Face"",""left"":298,""top"":109,""width"":14},{""height"":19,""label"":""Face"",""left"":92,""top"":72,""width"":20},{""height"":15,""label"":""Face"",""left"":365,""top"":92,""width"":15},{""height"":17,""label"":""Face"",""left"":373,""top"":120,""width"":12},{""height"":24,""label"":""Face"",""left"":217,""top"":56,""width"":13}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss797.png,"[{""height"":22,""label"":""Face"",""left"":13,""top"":84,""width"":14},{""height"":20,""label"":""Face"",""left"":44,""top"":57,""width"":16},{""height"":13,""label"":""Face"",""left"":76,""top"":80,""width"":14},{""height"":18,""label"":""Face"",""left"":122,""top"":69,""width"":15},{""height"":18,""label"":""Face"",""left"":190,""top"":73,""width"":16},{""height"":18,""label"":""Face"",""left"":228,""top"":82,""width"":13},{""height"":18,""label"":""Face"",""left"":281,""top"":67,""width"":14},{""height"":36,""label"":""Face"",""left"":368,""top"":61,""width"":22}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask""]"
maksssksksss798.png,"[{""height"":68,""label"":""Face"",""left"":185,""top"":62,""width"":87},{""height"":84,""label"":""Face"",""left"":164,""top"":238,""width"":98}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss799.png,"[{""height"":16,""label"":""Face"",""left"":29,""top"":66,""width"":18},{""height"":22,""label"":""Face"",""left"":45,""top"":41,""width"":20},{""height"":46,""label"":""Face"",""left"":11,""top"":217,""width"":54},{""height"":46,""label"":""Face"",""left"":84,""top"":239,""width"":50},{""height"":20,""label"":""Face"",""left"":304,""top"":210,""width"":21},{""height"":17,""label"":""Face"",""left"":317,""top"":249,""width"":16},{""height"":24,""label"":""Face"",""left"":340,""top"":251,""width"":29}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss8.png,"[{""height"":114,""label"":""Face"",""left"":75,""top"":271,""width"":77}]","[""Wearing Mask Correctly""]"
maksssksksss80.png,"[{""height"":78,""label"":""Face"",""left"":214,""top"":54,""width"":77}]","[""Wearing Mask Correctly""]"
maksssksksss800.png,"[{""height"":14,""label"":""Face"",""left"":62,""top"":71,""width"":14},{""height"":16,""label"":""Face"",""left"":184,""top"":76,""width"":14},{""height"":18,""label"":""Face"",""left"":248,""top"":61,""width"":17},{""height"":16,""label"":""Face"",""left"":317,""top"":65,""width"":17}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss801.png,"[{""height"":26,""label"":""Face"",""left"":73,""top"":92,""width"":19},{""height"":18,""label"":""Face"",""left"":158,""top"":112,""width"":23},{""height"":12,""label"":""Face"",""left"":192,""top"":99,""width"":10},{""height"":12,""label"":""Face"",""left"":34,""top"":96,""width"":7},{""height"":13,""label"":""Face"",""left"":291,""top"":92,""width"":9},{""height"":11,""label"":""Face"",""left"":311,""top"":97,""width"":9},{""height"":18,""label"":""Face"",""left"":221,""top"":90,""width"":15},{""height"":20,""label"":""Face"",""left"":263,""top"":100,""width"":16}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Not Wearing Mask"", ""Not Wearing Mask""]"
maksssksksss802.png,"[{""height"":20,""label"":""Face"",""left"":36,""top"":9,""width"":24},{""height"":21,""label"":""Face"",""left"":133,""top"":35,""width"":20},{""height"":23,""label"":""Face"",""left"":180,""top"":71,""width"":22},{""height"":33,""label"":""Face"",""left"":312,""top"":76,""width"":32}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
maksssksksss803.png,"[{""height"":78,""label"":""Face"",""left"":161,""top"":170,""width"":66}]","[""Wearing Mask Correctly""]"
maksssksksss804.png,"[{""height"":20,""label"":""Face"",""left"":72,""top"":31,""width"":22},{""height"":17,""label"":""Face"",""left"":107,""top"":91,""width"":18},{""height"":18,""label"":""Face"",""left"":177,""top"":45,""width"":19},{""height"":17,""label"":""Face"",""left"":357,""top"":43,""width"":17},{""height"":14,""label"":""Face"",""left"":269,""top"":50,""width"":15},{""height"":12,""label"":""Face"",""left"":237,""top"":46,""width"":14},{""height"":12,""label"":""Face"",""left"":221,""top"":54,""width"":11},{""height"":10,""label"":""Face"",""left"":26,""top"":45,""width"":11},{""height"":11,""label"":""Face"",""left"":112,""top"":34,""width"":10},{""height"":9,""label"":""Face"",""left"":132,""top"":43,""width"":8},{""height"":8,""label"":""Face"",""left"":152,""top"":45,""width"":8},{""height"":7,""label"":""Face"",""left"":386,""top"":49,""width"":7}]","[""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly"", ""Wearing Mask Correctly""]"
